run_id,ce_loss,step,dataset,method
9,1.4367322,-26.0,cifar10-noaug,lmap
9,1.1228151,-24.0,cifar10-noaug,lmap
9,0.77558374,-22.0,cifar10-noaug,lmap
9,0.45628834,-20.0,cifar10-noaug,lmap
9,0.2209554,-18.0,cifar10-noaug,lmap
9,0.08592084,-16.0,cifar10-noaug,lmap
9,0.027014224,-14.0,cifar10-noaug,lmap
9,0.00791654,-12.0,cifar10-noaug,lmap
9,0.002953285,-10.0,cifar10-noaug,lmap
9,0.0016690631,-8.0,cifar10-noaug,lmap
9,0.0012449392,-6.0,cifar10-noaug,lmap
9,0.0010696503,-4.0,cifar10-noaug,lmap
9,0.0009898436,-2.0,cifar10-noaug,lmap
9,0.0009601733,0.0,cifar10-noaug,lmap
9,0.00097279093,2.0,cifar10-noaug,lmap
9,0.001033594,4.0,cifar10-noaug,lmap
9,0.0011806256,6.0,cifar10-noaug,lmap
9,0.0015364779,8.0,cifar10-noaug,lmap
9,0.0025458937,10.0,cifar10-noaug,lmap
9,0.0061297338,12.0,cifar10-noaug,lmap
9,0.019634483,14.0,cifar10-noaug,lmap
9,0.062241394,16.0,cifar10-noaug,lmap
9,0.16557014,18.0,cifar10-noaug,lmap
9,0.35695416,20.0,cifar10-noaug,lmap
9,0.63586575,22.0,cifar10-noaug,lmap
9,0.97010857,24.0,cifar10-noaug,lmap
9,1.3064026,26.0,cifar10-noaug,lmap
9,1.5972221,28.0,cifar10-noaug,lmap
9,1.8218449,30.0,cifar10-noaug,lmap
9,1.9836934,32.0,cifar10-noaug,lmap
9,2.0969925,34.0,cifar10-noaug,lmap
9,2.176738,36.0,cifar10-noaug,lmap
9,2.236379,38.0,cifar10-noaug,lmap
9,2.2926588,40.0,cifar10-noaug,lmap
9,2.3738327,42.0,cifar10-noaug,lmap
9,2.5332303,44.0,cifar10-noaug,lmap
9,2.8705308,46.0,cifar10-noaug,lmap
9,3.5624692,48.0,cifar10-noaug,lmap
