mode,corruption,level,seed_id,s/test/acc,s/test/sel_acc
ps,pixelate,3,2,85.5273425579071,96.8425521850586
ps,pixelate,2,2,89.44336175918579,98.04928588867188
ps,pixelate,1,2,92.9101586341858,98.68394470214844
ps,motion_blur,5,2,68.4374988079071,85.75698852539062
ps,motion_blur,4,2,76.94336175918579,92.16844940185548
ps,motion_blur,3,2,77.23633050918579,91.94811248779295
ps,motion_blur,2,2,84.80468988418579,95.74676513671876
ps,motion_blur,1,2,91.22070670127867,98.08642578125
ps,jpeg_compression,5,2,75.59570670127869,91.217041015625
ps,jpeg_compression,4,2,78.37890982627869,93.13274383544922
ps,jpeg_compression,3,2,80.72265982627869,94.4030303955078
ps,jpeg_compression,2,2,82.6953113079071,95.09542083740234
ps,jpeg_compression,1,2,87.5781238079071,97.0938491821289
ps,impulse_noise,5,2,22.98828214406967,32.40951156616211
ps,impulse_noise,4,2,40.56640565395355,57.79780197143555
ps,impulse_noise,3,2,62.958985567092896,82.8491439819336
ps,impulse_noise,2,2,72.5878894329071,89.57845306396484
ps,impulse_noise,1,2,84.86328125,95.76721954345705
ps,gaussian_noise,4,2,29.052734375,38.360206604003906
ps,gaussian_noise,5,2,25.107422471046448,34.6896858215332
ps,gaussian_noise,3,2,35.791015625,45.94575119018555
ps,gaussian_noise,2,2,55.36133050918579,70.40454864501953
ps,gaussian_noise,1,2,78.3203125,92.53081512451172
ps,gaussian_blur,5,2,43.115234375,58.91445541381836
ps,gaussian_blur,4,2,69.5019543170929,85.75776672363281
ps,gaussian_blur,3,2,82.2265625,94.1949462890625
ps,gaussian_blur,2,2,90.0390625,97.55075073242188
ps,gaussian_blur,1,2,94.73633170127867,99.11992645263672
ps,frosted_glass_blur,5,2,49.12109375,67.74779510498047
ps,frosted_glass_blur,4,2,46.34765684604645,63.840721130371094
ps,frosted_glass_blur,3,2,61.09375357627869,80.1878662109375
ps,frosted_glass_blur,2,2,58.134764432907104,78.1505126953125
ps,frosted_glass_blur,1,2,56.21094107627869,75.00943756103516
ps,frost,5,2,64.98047113418579,82.39907836914062
ps,frost,4,2,75.67383050918579,91.2060546875
ps,frost,3,2,77.64648795127869,92.88819885253906
ps,frost,2,2,86.28906607627869,96.73289489746094
ps,frost,1,2,91.2988305091858,98.56700897216795
ps,fog,5,2,73.2421875,89.29121398925781
ps,fog,4,2,88.5449230670929,97.5809555053711
ps,fog,3,2,91.845703125,98.54673767089844
ps,fog,2,2,93.603515625,98.88750457763672
ps,fog,1,2,95.1367199420929,99.17404174804688
ps,elastic,5,2,77.05078125,92.0608367919922
ps,elastic,4,2,80.72265982627869,93.63298034667967
ps,elastic,3,2,87.890625,97.02355194091795
ps,elastic,2,2,90.0683581829071,97.92967987060548
ps,elastic,1,2,91.17187857627867,98.2239761352539
ps,defocus_blur,5,2,58.63281488418579,76.56815338134766
ps,defocus_blur,4,2,83.01758170127869,94.59123992919922
ps,defocus_blur,3,2,90.4296875,97.7034149169922
ps,defocus_blur,2,2,93.4960961341858,98.5832290649414
ps,defocus_blur,1,2,94.6679711341858,99.0102310180664
ps,contrast,5,2,31.953126192092896,47.51837539672851
ps,contrast,4,2,77.35351920127869,92.24064636230467
ps,contrast,3,2,87.34375238418579,96.73455810546876
ps,contrast,2,2,91.4746105670929,98.32339477539062
ps,contrast,1,2,94.6582019329071,99.1331024169922
ps,brightness,5,2,91.56250357627867,98.55113983154295
ps,brightness,4,2,93.2910144329071,98.9772720336914
ps,brightness,3,2,94.00390982627867,99.07878112792967
ps,brightness,2,2,94.7656273841858,99.17272186279295
ps,brightness,1,2,95.02930045127867,99.22164916992188
ps,zoom_blur,5,3,61.1328125,80.78437805175781
ps,zoom_blur,4,3,72.27539420127869,89.75961303710938
ps,zoom_blur,3,3,79.6191394329071,93.84263610839844
ps,zoom_blur,2,3,85.0781261920929,96.4521942138672
ps,zoom_blur,1,3,88.85742425918579,97.64599609375
ps,speckle_noise,5,3,36.42578125,53.57732772827149
ps,speckle_noise,4,3,47.65625,66.67230224609375
ps,speckle_noise,3,3,62.59765625,81.90885162353516
ps,speckle_noise,2,3,70.81055045127869,88.30003356933594
ps,speckle_noise,1,3,86.3574206829071,96.8358917236328
ps,spatter,5,3,75.03906488418579,84.84113311767578
ps,spatter,4,3,85.70312857627869,94.80796813964844
ps,spatter,3,3,84.12109613418579,95.57771301269533
ps,spatter,2,3,88.6035144329071,96.74437713623048
ps,spatter,1,3,93.0957019329071,98.66437530517578
ps,snow,5,3,76.5429675579071,91.20913696289062
ps,snow,4,3,81.77734613418579,94.96660614013672
ps,snow,3,3,84.5703125,95.6900634765625
ps,snow,2,3,81.4160168170929,93.73906707763672
ps,snow,1,3,90.1171863079071,97.86400604248048
ps,shot_noise,5,3,29.228517413139343,41.50971221923828
ps,shot_noise,4,3,41.63086116313934,57.472190856933594
ps,shot_noise,3,3,50.078123807907104,67.71614074707031
ps,shot_noise,2,3,76.1914074420929,91.91889190673828
ps,shot_noise,1,3,86.23046875,96.92024993896484
ps,saturate,5,3,88.8867199420929,97.7757339477539
ps,saturate,4,3,92.919921875,98.69294738769533
ps,saturate,3,3,94.970703125,99.29946899414062
ps,saturate,2,3,90.3710961341858,98.09857940673828
ps,saturate,1,3,92.9003894329071,98.88286590576172
ps,pixelate,5,3,51.396483182907104,71.17011260986328
ps,pixelate,4,3,70.21484375,87.48562622070312
ps,pixelate,3,3,84.97070670127869,96.05716705322266
ps,pixelate,2,3,88.8378918170929,97.72177124023438
ps,pixelate,1,3,93.02734732627867,98.95677185058594
ps,motion_blur,5,3,67.578125,86.05763244628906
ps,motion_blur,4,3,75.9960949420929,91.8157958984375
ps,motion_blur,3,3,75.79101920127869,91.9262466430664
ps,motion_blur,2,3,84.07226800918579,95.82671356201172
ps,motion_blur,1,3,91.41601920127867,98.35001373291016
ps,jpeg_compression,5,3,73.33008050918579,89.60083770751953
ps,jpeg_compression,4,3,77.1191418170929,92.18878173828124
ps,jpeg_compression,3,3,79.98046875,93.88932037353516
ps,jpeg_compression,2,3,82.0507824420929,95.07058715820312
ps,jpeg_compression,1,3,86.962890625,97.0303192138672
ps,impulse_noise,5,3,20.80078125,28.422677993774418
ps,impulse_noise,4,3,33.28125178813934,47.295806884765625
ps,impulse_noise,3,3,55.839842557907104,76.88188171386719
ps,impulse_noise,2,3,68.27148795127869,85.17552185058594
ps,impulse_noise,1,3,82.77344107627869,93.96942901611328
ps,gaussian_noise,5,3,23.03711026906967,32.54305648803711
ps,gaussian_noise,4,3,27.431640028953552,38.40740966796875
ps,gaussian_noise,3,3,34.02343690395355,46.35395050048828
ps,gaussian_noise,2,3,54.23828363418579,70.83129119873047
ps,gaussian_noise,1,3,77.4218738079071,92.50071716308594
ps,gaussian_blur,5,3,36.74804866313934,53.37539291381836
ps,gaussian_blur,4,3,63.18359375,82.28044128417969
ps,gaussian_blur,3,3,78.3984363079071,93.18463134765624
ps,gaussian_blur,2,3,89.1406238079071,97.65345764160156
ps,gaussian_blur,1,3,94.9902355670929,99.3208465576172
ps,frosted_glass_blur,5,3,49.98047053813934,68.7948989868164
ps,frosted_glass_blur,4,3,46.12304866313934,63.489051818847656
ps,frosted_glass_blur,3,3,61.640626192092896,80.72599029541016
ps,frosted_glass_blur,2,3,58.29101800918579,77.18333435058594
ps,frosted_glass_blur,1,3,56.65039420127869,74.73368072509766
ps,frost,5,3,65.3515636920929,84.17579650878906
ps,frost,4,3,75.8984386920929,91.55584716796876
ps,frost,3,3,76.6894519329071,92.33924102783205
ps,frost,2,3,86.3476574420929,96.69596862792967
ps,frost,1,3,91.3769543170929,98.53141021728516
ps,fog,5,3,75.8593738079071,92.11040496826172
ps,fog,4,3,89.5312488079071,98.09729766845705
ps,fog,3,3,92.0312523841858,98.60474395751952
ps,fog,2,3,93.9453125,98.9662094116211
ps,fog,1,3,94.9023425579071,99.2496566772461
ps,elastic,5,3,78.11523675918579,92.60041809082033
ps,elastic,4,3,81.14258050918579,94.37694549560548
ps,elastic,3,3,87.14843988418579,97.2105712890625
ps,elastic,2,3,90.576171875,98.20211791992188
ps,elastic,1,3,91.4257824420929,98.3393325805664
ps,defocus_blur,5,3,54.33593988418579,73.64134216308594
ps,defocus_blur,4,3,79.14062738418579,93.58551788330078
ps,defocus_blur,3,3,89.39453363418579,97.82585906982422
ps,defocus_blur,2,3,93.9746081829071,98.99826049804688
ps,defocus_blur,1,3,95.3027367591858,99.38603973388672
ps,contrast,5,3,39.33593928813934,58.08517074584961
ps,contrast,4,3,80.8789074420929,94.8033676147461
ps,contrast,3,3,88.57421875,97.58391571044922
ps,contrast,2,3,91.7675793170929,98.58110809326172
ps,contrast,1,3,94.8535144329071,99.28176879882812
ps,brightness,5,3,91.1425769329071,98.32820129394533
ps,brightness,4,3,93.51562857627867,99.0010223388672
ps,brightness,3,3,94.3750023841858,99.2936553955078
ps,brightness,2,3,94.5996105670929,99.30990600585938
ps,brightness,1,3,95.3125,99.40369415283205
ps,zoom_blur,5,4,64.51172232627869,82.89036560058594
ps,zoom_blur,4,4,74.64843988418579,90.40518188476562
ps,zoom_blur,3,4,80.2734375,94.0435028076172
ps,zoom_blur,2,4,85.791015625,96.53713989257812
ps,zoom_blur,1,4,88.3007824420929,97.6067886352539
ps,speckle_noise,5,4,47.19726741313934,68.82565307617188
ps,speckle_noise,4,4,56.591796875,78.15106201171875
ps,speckle_noise,3,4,68.88672113418579,88.0159912109375
ps,speckle_noise,2,4,74.951171875,91.99989318847656
ps,speckle_noise,1,4,87.060546875,97.31609344482422
ps,spatter,5,4,78.5449206829071,92.02251434326172
ps,spatter,4,4,86.4453136920929,96.35139465332033
ps,spatter,3,4,84.70703363418579,96.14022064208984
ps,spatter,2,4,88.8378918170929,97.67044067382812
ps,spatter,1,4,92.7050769329071,98.8804702758789
ps,snow,5,4,77.685546875,92.8852767944336
ps,snow,4,4,81.4746081829071,94.9933624267578
ps,snow,3,4,84.0624988079071,95.5645980834961
ps,snow,2,4,80.75195550918579,94.30142211914062
ps,snow,1,4,90.2148425579071,97.86904907226562
ps,shot_noise,5,4,42.919921875,62.51506805419922
ps,shot_noise,4,4,53.7109375,74.69319152832031
ps,shot_noise,3,4,60.664063692092896,80.79413604736328
ps,shot_noise,2,4,79.43359613418579,94.07405853271484
ps,shot_noise,1,4,86.87500357627869,97.25486755371094
ps,saturate,5,4,88.5546863079071,97.86556243896484
ps,saturate,4,4,90.8398449420929,98.4872817993164
ps,saturate,3,4,93.75976920127867,99.08245849609376
ps,saturate,2,4,89.453125,97.99842834472656
ps,saturate,1,4,92.4511730670929,98.82317352294922
ps,pixelate,5,4,57.46093988418579,77.8089599609375
ps,pixelate,4,4,74.9218761920929,91.7091827392578
ps,pixelate,3,4,86.0644519329071,97.05014038085938
ps,pixelate,2,4,89.013671875,97.961181640625
ps,pixelate,1,4,92.4511730670929,98.8035888671875
ps,motion_blur,5,4,68.4863269329071,86.3671646118164
ps,motion_blur,4,4,77.0800769329071,92.228271484375
ps,motion_blur,3,4,77.28515863418579,92.18910217285156
ps,motion_blur,2,4,84.60937738418579,96.25202178955078
ps,motion_blur,1,4,90.19531607627867,98.28469848632812
ps,jpeg_compression,5,4,78.61328125,92.75406646728516
ps,jpeg_compression,4,4,81.6113293170929,94.77569580078124
ps,jpeg_compression,3,4,83.49609375,95.75445556640624
ps,jpeg_compression,2,4,84.8828136920929,96.11133575439452
ps,jpeg_compression,1,4,88.24219107627869,97.71714782714844
ps,impulse_noise,5,4,26.513671875,40.02994537353515
ps,impulse_noise,4,4,42.597657442092896,61.33704376220703
ps,impulse_noise,3,4,67.5976574420929,86.40220642089844
ps,impulse_noise,2,4,77.1484375,92.4548797607422
ps,impulse_noise,1,4,86.6503894329071,96.87874603271484
ps,gaussian_noise,5,4,35.48828065395355,52.94309616088867
ps,gaussian_noise,4,4,40.937501192092896,59.47487258911133
ps,gaussian_noise,3,4,47.86132872104645,67.13024139404297
ps,gaussian_noise,2,4,64.8632824420929,83.58199310302734
ps,gaussian_noise,1,4,81.9140613079071,95.13581085205078
ps,gaussian_blur,5,4,40.73242247104645,58.0558967590332
ps,gaussian_blur,4,4,66.357421875,84.08537292480469
ps,gaussian_blur,3,4,79.8828125,93.62875366210938
ps,gaussian_blur,2,4,89.013671875,97.6884765625
ps,gaussian_blur,1,4,93.80859732627867,99.1169204711914
ps,frosted_glass_blur,5,4,53.242188692092896,73.65397644042969
ps,frosted_glass_blur,4,4,49.32617247104645,68.30718231201172
ps,frosted_glass_blur,3,4,65.625,84.92854309082031
ps,frosted_glass_blur,2,4,61.38672232627869,80.83566284179688
ps,frosted_glass_blur,1,4,59.716796875,79.26297760009766
ps,frost,5,4,67.0214831829071,86.70216369628906
ps,frost,4,4,76.5625,92.41482543945312
ps,frost,3,4,77.24609375,93.10362243652344
ps,frost,2,4,86.4062488079071,97.07901000976562
ps,frost,1,4,91.0839855670929,98.5088882446289
ps,fog,5,4,73.08593988418579,89.90223693847656
ps,fog,4,4,87.7246081829071,97.47699737548828
ps,fog,3,4,90.6054675579071,98.36286926269533
ps,fog,2,4,92.5000011920929,98.85614776611328
ps,fog,1,4,93.7402367591858,99.1643295288086
ps,elastic,5,4,80.0097644329071,94.15595245361328
ps,elastic,4,4,83.0371081829071,95.26012420654295
ps,elastic,3,4,86.6406261920929,97.07140350341795
ps,elastic,2,4,89.9707019329071,98.0425796508789
ps,elastic,1,4,90.52734375,98.19186401367188
ps,defocus_blur,5,4,57.499998807907104,75.44792175292969
ps,defocus_blur,4,4,79.7070324420929,93.52467346191406
ps,defocus_blur,3,4,88.87695670127869,97.57227325439452
ps,defocus_blur,2,4,92.626953125,98.8618392944336
ps,defocus_blur,1,4,94.1796898841858,99.2066421508789
ps,contrast,5,4,28.554686903953552,41.62815856933594
ps,contrast,4,4,71.7089831829071,88.85611724853516
ps,contrast,3,4,84.6484363079071,95.90324401855467
ps,contrast,2,4,90.185546875,97.92253112792967
ps,contrast,1,4,93.3300793170929,99.073486328125
ps,brightness,5,4,89.55078125,98.08699035644533
ps,brightness,4,4,92.44140982627867,98.80812072753906
ps,brightness,3,4,93.1445300579071,99.01692962646484
ps,brightness,2,4,93.95508170127867,99.14744567871094
ps,brightness,1,4,94.091796875,99.23788452148438
