run_id,ce_loss,step,dataset,method
8,0.005407398,-20.0,cifar10,lmap
8,0.0032034551,-18.0,cifar10,lmap
8,0.001958629,-16.0,cifar10,lmap
8,0.0012619412,-14.0,cifar10,lmap
8,0.00086614257,-12.0,cifar10,lmap
8,0.0006369215,-10.0,cifar10,lmap
8,0.0005037943,-8.0,cifar10,lmap
8,0.000428152,-6.0,cifar10,lmap
8,0.000388867,-4.0,cifar10,lmap
8,0.0003753332,-2.0,cifar10,lmap
8,0.00038398392,0.0,cifar10,lmap
8,0.00041470892,2.0,cifar10,lmap
8,0.00047197333,4.0,cifar10,lmap
8,0.00056765944,6.0,cifar10,lmap
8,0.000723443,8.0,cifar10,lmap
8,0.0009798199,10.0,cifar10,lmap
8,0.0014088481,12.0,cifar10,lmap
8,0.0021510953,14.0,cifar10,lmap
8,0.0034713366,16.0,cifar10,lmap
8,0.0058645774,18.0,cifar10,lmap
8,0.010200427,20.0,cifar10,lmap
8,0.01794393,22.0,cifar10,lmap
8,0.03138776,24.0,cifar10,lmap
8,0.05383455,26.0,cifar10,lmap
8,0.08989742,28.0,cifar10,lmap
8,0.14572413,30.0,cifar10,lmap
8,0.22868297,32.0,cifar10,lmap
8,0.34657624,34.0,cifar10,lmap
8,0.5057349,36.0,cifar10,lmap
8,0.7093425,38.0,cifar10,lmap
8,0.95580363,40.0,cifar10,lmap
8,1.2390082,42.0,cifar10,lmap
8,1.549294,44.0,cifar10,lmap
8,1.8778307,46.0,cifar10,lmap
8,2.2201734,48.0,cifar10,lmap
8,2.5768244,50.0,cifar10,lmap
9,2.1890433,-50.0,cifar10,lmap
9,1.8533887,-48.0,cifar10,lmap
9,1.5271056,-46.0,cifar10,lmap
9,1.215441,-44.0,cifar10,lmap
9,0.9304614,-42.0,cifar10,lmap
9,0.6841649,-40.0,cifar10,lmap
9,0.48322523,-38.0,cifar10,lmap
9,0.32846946,-36.0,cifar10,lmap
9,0.21510376,-34.0,cifar10,lmap
9,0.1359329,-32.0,cifar10,lmap
9,0.0831451,-30.0,cifar10,lmap
9,0.04952201,-28.0,cifar10,lmap
9,0.028968295,-26.0,cifar10,lmap
9,0.016816327,-24.0,cifar10,lmap
9,0.009790815,-22.0,cifar10,lmap
9,0.0057682516,-20.0,cifar10,lmap
9,0.003482643,-18.0,cifar10,lmap
9,0.0021790776,-16.0,cifar10,lmap
9,0.0014337925,-14.0,cifar10,lmap
9,0.0009995208,-12.0,cifar10,lmap
9,0.00074051815,-10.0,cifar10,lmap
9,0.0005828048,-8.0,cifar10,lmap
9,0.00048578574,-6.0,cifar10,lmap
9,0.0004269542,-4.0,cifar10,lmap
9,0.00039479072,-2.0,cifar10,lmap
9,0.00038398392,0.0,cifar10,lmap
9,0.00039214952,2.0,cifar10,lmap
9,0.00042099043,4.0,cifar10,lmap
9,0.000475616,6.0,cifar10,lmap
