run_id,ce_loss,step,dataset,method
18,0.14870037,12.0,fmnist,ps
18,0.3291709,14.0,fmnist,ps
18,0.6474733,16.0,fmnist,ps
18,1.0787053,18.0,fmnist,ps
18,1.5347518,20.0,fmnist,ps
19,2.0635042,-20.0,fmnist,ps
19,1.4176004,-18.0,fmnist,ps
19,0.8673315,-16.0,fmnist,ps
19,0.43848002,-14.0,fmnist,ps
19,0.1850892,-12.0,fmnist,ps
19,0.08003464,-10.0,fmnist,ps
19,0.046405125,-8.0,fmnist,ps
19,0.037024315,-6.0,fmnist,ps
19,0.034924723,-4.0,fmnist,ps
19,0.03480527,-2.0,fmnist,ps
19,0.03492992,0.0,fmnist,ps
19,0.034768436,2.0,fmnist,ps
19,0.034595735,4.0,fmnist,ps
19,0.035688043,6.0,fmnist,ps
19,0.041360114,8.0,fmnist,ps
19,0.06264743,10.0,fmnist,ps
19,0.12839915,12.0,fmnist,ps
19,0.29313093,14.0,fmnist,ps
19,0.6039126,16.0,fmnist,ps
19,1.0364397,18.0,fmnist,ps
19,1.5061457,20.0,fmnist,ps
0,8.766832,-50.0,fmnist,fsgc
0,7.066992,-48.0,fmnist,fsgc
0,5.762816,-46.0,fmnist,fsgc
0,4.762206,-44.0,fmnist,fsgc
0,3.9920194,-42.0,fmnist,fsgc
0,3.3967636,-40.0,fmnist,fsgc
0,2.9323828,-38.0,fmnist,fsgc
0,2.560684,-36.0,fmnist,fsgc
0,2.2472908,-34.0,fmnist,fsgc
0,1.9621695,-32.0,fmnist,fsgc
0,1.6826164,-30.0,fmnist,fsgc
0,1.3960073,-28.0,fmnist,fsgc
0,1.1050692,-26.0,fmnist,fsgc
0,0.8284435,-24.0,fmnist,fsgc
0,0.59285176,-22.0,fmnist,fsgc
0,0.41984642,-20.0,fmnist,fsgc
0,0.31339476,-18.0,fmnist,fsgc
0,0.26012558,-16.0,fmnist,fsgc
0,0.24043798,-14.0,fmnist,fsgc
0,0.23867114,-12.0,fmnist,fsgc
0,0.24504223,-10.0,fmnist,fsgc
0,0.25411236,-8.0,fmnist,fsgc
0,0.26300234,-6.0,fmnist,fsgc
0,0.27016416,-4.0,fmnist,fsgc
0,0.27522254,-2.0,fmnist,fsgc
0,0.27785292,0.0,fmnist,fsgc
0,0.27784908,2.0,fmnist,fsgc
0,0.27501938,4.0,fmnist,fsgc
0,0.26940638,6.0,fmnist,fsgc
0,0.26148403,8.0,fmnist,fsgc
0,0.2527084,10.0,fmnist,fsgc
0,0.24653351,12.0,fmnist,fsgc
0,0.25088695,14.0,fmnist,fsgc
0,0.28063637,16.0,fmnist,fsgc
0,0.35895023,18.0,fmnist,fsgc
